Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,9837,133292,3,Female,64,3,2,Sales Executive,2,Married,4779,3698,1,Y,Yes,20,3,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,9838,133293,3,Female,64,3,2,Sales Executive,2,Married,4779,3698,4,Y,Yes,20,3,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,9842,133297,3,Female,64,3,2,Sales Executive,2,Married,4779,3698,4,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,10003,133458,3,Male,64,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,10005,133460,3,Male,64,2,1,Research Scientist,4,Divorced,3761,2373,4,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,10008,133463,3,Male,64,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,10009,133464,3,Male,64,2,1,Research Scientist,4,Divorced,3761,2373,4,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,10011,133466,3,Male,64,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,10013,133468,3,Male,64,2,1,Research Scientist,4,Divorced,3761,2373,4,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,582,Research & Development,28,4,Technical Degree,1,10016,133471,3,Male,64,2,1,Research Scientist,4,Divorced,3761,2373,4,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,10018,133473,3,Female,64,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,10019,133474,3,Female,64,2,3,Sales Executive,4,Married,10934,20715,5,Y,Yes,18,4,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,10021,133476,3,Female,64,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,10022,133477,3,Female,64,2,3,Sales Executive,4,Married,10934,20715,5,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,10026,133481,3,Female,64,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,10027,133482,3,Female,64,2,3,Sales Executive,4,Married,10934,20715,5,Y,Yes,18,4,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,930,Sales,3,3,Life Sciences,1,10029,133484,3,Female,64,2,3,Sales Executive,4,Married,10934,20715,5,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,10908,134363,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,10909,134364,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,4,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,10913,134368,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,10914,134369,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,4,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,10916,134371,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,10917,134372,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,4,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,10921,134376,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,10922,134377,3,Female,66,3,2,Sales Executive,3,Married,6932,24406,4,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,11019,134474,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,11022,134477,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,1,Y,Yes,13,4,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,11025,134480,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,11026,134481,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,1,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,11027,134482,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,11030,134485,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,1,Y,Yes,13,4,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,11033,134488,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,11034,134489,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,1,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,GlassDoor,0,1
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,11490,134945,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Company Website,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,11493,134948,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Company Website,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,11494,134949,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Company Website,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,11495,134950,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Company Website,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,11500,134955,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Company Website,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,11501,134956,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Company Website,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,11502,134957,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,Company Website,0,2
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,11803,135258,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,4,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,11806,135261,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,1,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,11807,135262,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,11808,135263,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,1,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,11811,135266,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,4,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,11814,135269,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,1,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,11815,135270,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,11816,135271,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,1,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,Referral,0,1
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,11875,135330,3,Male,70,3,5,Manager,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,11876,135331,3,Male,70,3,5,Manager,3,Married,18303,7770,1,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,11878,135333,3,Male,70,3,5,Manager,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,11879,135334,3,Male,70,3,5,Manager,3,Married,18303,7770,1,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,11883,135338,3,Male,70,3,5,Manager,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,11884,135339,3,Male,70,3,5,Manager,3,Married,18303,7770,1,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,11886,135341,3,Male,70,3,5,Manager,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,11887,135342,3,Male,70,3,5,Manager,3,Married,18303,7770,1,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,LinkedIn,0,2
41,Current employee,Non-Travel,247,Research & Development,7,1,Life Sciences,1,11960,135415,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,1,Y,No,22,3,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,11963,135418,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,2,Y,No,22,3,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Life Sciences,1,11966,135421,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,1,Y,No,22,4,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,11967,135422,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,2,Y,No,22,4,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Life Sciences,1,11968,135423,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,1,Y,No,22,3,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,11971,135426,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,2,Y,No,22,3,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Life Sciences,1,11974,135429,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,1,Y,No,22,4,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,11975,135430,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,2,Y,No,22,4,2,80,2,21,3,3,21,16,5,10,Company Website,0,0
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12159,135614,3,Male,71,3,3,Manager,4,Married,11904,11038,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12161,135616,3,Male,71,3,3,Manager,4,Married,11904,11038,1,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12162,135617,3,Male,71,3,3,Manager,4,Married,11904,11038,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12163,135618,3,Male,71,3,3,Manager,4,Married,11904,11038,1,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12167,135622,3,Male,71,3,3,Manager,4,Married,11904,11038,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12169,135624,3,Male,71,3,3,Manager,4,Married,11904,11038,1,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12170,135625,3,Male,71,3,3,Manager,4,Married,11904,11038,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,12171,135626,3,Male,71,3,3,Manager,4,Married,11904,11038,1,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Indeed,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12333,135788,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12335,135790,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12338,135793,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12339,135794,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12341,135796,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12343,135798,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,12346,135801,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,12347,135802,3,Female,72,2,1,Research Scientist,3,Divorced,2007,25265,3,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Company Website,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,12435,135890,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,5,Y,No,13,4,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,12436,135891,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,6,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,12438,135893,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,5,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,12439,135894,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,6,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,12443,135898,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,5,Y,No,13,4,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,12444,135899,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,6,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,12446,135901,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,5,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,12447,135902,3,Male,72,2,3,Sales Executive,4,Divorced,10798,5268,6,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,GlassDoor,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,12562,136017,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,12564,136019,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,3,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,12568,136023,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,12569,136024,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,3,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,12570,136025,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,12572,136027,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,3,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,12576,136031,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,509,Research & Development,7,2,Marketing,1,12577,136032,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,3,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,13309,136764,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,13311,136766,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,1,Y,Yes,11,4,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,13313,136768,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,13314,136769,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,1,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,13317,136772,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,13319,136774,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,1,Y,Yes,11,4,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,13321,136776,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,13322,136777,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,1,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Jora,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,14543,137998,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,14544,137999,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,5,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,14548,138003,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,14549,138004,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,5,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,14551,138006,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,14552,138007,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,5,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,14556,138011,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,14557,138012,3,Male,77,4,3,Sales Executive,3,Divorced,8380,21708,5,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Indeed,0,1
41,Current employee,Travel_Rarely,930,Sales,18,2,Medical,1,15217,138672,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Indeed,0,1
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15238,138693,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,4,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15241,138696,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,6,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15242,138697,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15243,138698,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,6,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15246,138701,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,4,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15249,138704,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,6,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15250,138705,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,15251,138706,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,6,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Jora,0,0
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,15381,138836,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,15383,138838,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,4,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
