Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency,MaritalStatusNum,OvertimeFlag,DepartmentCode,EducationFieldCode,GenderCode,JobRoleCode,Over18Code,EmployeeSourceCode,UniqueCount,durCode,Duration At Company
36,Current employee,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,10171,133626,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,Jora,0,1,1,0,1,0,0,1,1,4,1,3-5,2
36,Current employee,Travel_Rarely,1278,Human Resources,8,3,Medical,1,10172,133627,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,Jora,0,1,1,0,1,3,0,1,1,4,1,3-5,2
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,1,10663,134118,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,0,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Medical,1,10665,134120,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,4,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,3,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,1,10667,134122,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,0,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Medical,1,10668,134123,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,3,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,1,10671,134126,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,0,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Medical,1,10674,134129,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,4,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,3,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,1,10676,134131,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,0,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,1425,Research & Development,14,1,Medical,1,10677,134132,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11,Indeed,0,1,1,1,2,3,0,0,1,3,1,11-20,4
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Other,1,10923,134378,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,5,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Marketing,1,10926,134381,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,3,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,2,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Other,1,10929,134384,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,5,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Marketing,1,10930,134385,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,3,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,2,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Other,1,10931,134386,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,5,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Marketing,1,10934,134389,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,3,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,2,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Other,1,10937,134392,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,5,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,188,Research & Development,7,4,Marketing,1,10938,134393,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,3,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,Company Website,0,1,0,0,2,2,0,6,1,1,1,6-10,2
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Medical,1,11035,134490,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,3,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,3,0,2,1,1,1,11-20,4
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Life Sciences,1,11037,134492,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,1,Y,No,21,3,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,0,0,2,1,1,1,11-20,4
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Medical,1,11041,134496,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,4,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,3,0,2,1,1,1,11-20,4
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Life Sciences,1,11042,134497,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,1,Y,No,21,4,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,0,0,2,1,1,1,11-20,4
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Medical,1,11043,134498,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,3,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,3,0,2,1,1,1,11-20,4
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Life Sciences,1,11045,134500,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,1,Y,No,21,3,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,0,0,2,1,1,1,11-20,4
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Medical,1,11049,134504,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,4,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,3,0,2,1,1,1,11-20,4
36,Current employee,Travel_Rarely,938,Research & Development,2,4,Life Sciences,1,11050,134505,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,1,Y,No,21,4,3,80,0,16,6,3,11,8,3,9,Company Website,0,1,0,0,2,0,0,2,1,1,1,11-20,4
36,Current employee,Non-Travel,1229,Sales,8,4,Technical Degree,1,11366,134821,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,4,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,4,0,7,1,3,1,6-10,3
36,Current employee,Non-Travel,1229,Sales,8,4,Medical,1,11368,134823,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,6,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,3,0,7,1,3,1,6-10,3
36,Current employee,Non-Travel,1229,Sales,8,4,Technical Degree,1,11370,134825,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,4,0,7,1,3,1,6-10,3
36,Current employee,Non-Travel,1229,Sales,8,4,Medical,1,11371,134826,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,6,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,3,0,7,1,3,1,6-10,3
36,Current employee,Non-Travel,1229,Sales,8,4,Technical Degree,1,11374,134829,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,4,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,4,0,7,1,3,1,6-10,3
36,Current employee,Non-Travel,1229,Sales,8,4,Medical,1,11376,134831,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,6,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,3,0,7,1,3,1,6-10,3
36,Current employee,Non-Travel,1229,Sales,8,4,Technical Degree,1,11378,134833,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,4,0,7,1,3,1,6-10,3
36,Current employee,Non-Travel,1229,Sales,8,4,Medical,1,11379,134834,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,6,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Indeed,0,0,2,0,0,3,0,7,1,3,1,6-10,3
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11891,135346,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11892,135347,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,1,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11894,135349,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11895,135350,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,1,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11899,135354,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11900,135355,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,1,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11902,135357,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Frequently,607,Sales,7,3,Marketing,1,11903,135358,3,Male,70,3,1,Laboratory Technician,4,Married,2380,20165,1,Y,No,18,3,2,80,0,8,5,3,1,0,0,0,Recruit.net,0,2,1,0,0,2,0,2,1,6,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Marketing,1,11993,135448,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,2,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Life Sciences,1,11994,135449,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,5,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,0,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Marketing,1,11998,135453,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,2,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Life Sciences,1,11999,135454,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,5,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,0,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Marketing,1,12001,135456,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,2,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Life Sciences,1,12002,135457,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,5,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,0,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Marketing,1,12006,135461,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,2,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,1174,Sales,3,4,Life Sciences,1,12007,135462,3,Male,71,1,2,Sales Executive,1,Single,4969,21813,5,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,Seek,0,1,0,0,0,0,0,7,1,8,1,0-2,0
36,Current employee,Travel_Rarely,329,Sales,16,4,Marketing,1,12025,135480,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,2,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,329,Sales,16,4,Medical,1,12026,135481,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,7,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,3,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,329,Sales,16,4,Marketing,1,12028,135483,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,2,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,329,Sales,16,4,Medical,1,12029,135484,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,7,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,3,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,329,Sales,16,4,Marketing,1,12033,135488,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,2,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,329,Sales,16,4,Medical,1,12034,135489,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,7,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,3,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,329,Sales,16,4,Marketing,1,12036,135491,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,2,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,329,Sales,16,4,Medical,1,12037,135492,3,Female,71,4,4,Sales Executive,4,Married,13320,11737,7,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11,Company Website,0,1,1,1,0,3,1,7,1,1,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12396,135851,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12399,135854,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,1,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12402,135857,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12403,135858,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,1,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12404,135859,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12407,135862,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,1,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12410,135865,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,796,Research & Development,12,5,Medical,1,12411,135866,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,1,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Referral,0,1,0,0,2,3,1,4,1,7,1,11-20,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Marketing,1,12413,135868,3,Male,72,2,4,Manager,1,Single,16756,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,2,0,3,1,0,1,6-10,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Medical,1,12415,135870,3,Male,72,2,4,Manager,1,Single,16756,17323,1,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,3,0,3,1,0,1,6-10,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Marketing,1,12416,135871,3,Male,72,2,4,Manager,1,Single,16756,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,2,0,3,1,0,1,6-10,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Medical,1,12417,135872,3,Male,72,2,4,Manager,1,Single,16756,17323,1,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,3,0,3,1,0,1,6-10,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Marketing,1,12424,135879,3,Male,72,2,4,Manager,1,Single,16756,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,2,0,3,1,0,1,6-10,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Medical,1,12426,135881,3,Male,72,2,4,Manager,1,Single,16756,17323,1,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,3,0,3,1,0,1,6-10,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Marketing,1,12427,135882,3,Male,72,2,4,Manager,1,Single,16756,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,2,0,3,1,0,1,6-10,4
36,Current employee,Travel_Rarely,335,Sales,17,2,Medical,1,12428,135883,3,Male,72,2,4,Manager,1,Single,16756,17323,1,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Adzuna,0,1,0,0,0,3,0,3,1,0,1,6-10,4
36,Current employee,Non-Travel,301,Sales,15,4,Marketing,1,12641,136096,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,2,1,6,1,6,1,6-10,3
36,Current employee,Non-Travel,301,Sales,15,4,Medical,1,12643,136098,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,3,1,6,1,6,1,6-10,3
36,Current employee,Non-Travel,301,Sales,15,4,Marketing,1,12646,136101,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,2,1,6,1,6,1,6-10,3
36,Current employee,Non-Travel,301,Sales,15,4,Medical,1,12647,136102,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,3,1,6,1,6,1,6-10,3
36,Current employee,Non-Travel,301,Sales,15,4,Marketing,1,12649,136104,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,2,1,6,1,6,1,6-10,3
36,Current employee,Non-Travel,301,Sales,15,4,Medical,1,12651,136106,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,3,1,6,1,6,1,6-10,3
36,Current employee,Non-Travel,301,Sales,15,4,Marketing,1,12654,136109,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,2,1,6,1,6,1,6-10,3
36,Current employee,Non-Travel,301,Sales,15,4,Medical,1,12655,136110,3,Female,72,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Recruit.net,0,0,0,0,0,3,1,6,1,6,1,6-10,3
36,Current employee,Travel_Rarely,1120,Sales,11,4,Marketing,1,12657,136112,3,Male,72,2,3,Human Resources,1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,2,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1120,Sales,11,4,Medical,1,12659,136114,3,Male,72,2,3,Human Resources,1,Married,10482,2326,0,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,3,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1120,Sales,11,4,Marketing,1,12660,136115,3,Male,72,2,3,Human Resources,1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,2,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1120,Sales,11,4,Medical,1,12661,136116,3,Male,72,2,3,Human Resources,1,Married,10482,2326,0,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,3,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1120,Sales,11,4,Marketing,1,12665,136120,3,Male,72,2,3,Human Resources,1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,2,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1120,Sales,11,4,Medical,1,12667,136122,3,Male,72,2,3,Human Resources,1,Married,10482,2326,0,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,3,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1120,Sales,11,4,Marketing,1,12668,136123,3,Male,72,2,3,Human Resources,1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,2,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1120,Sales,11,4,Medical,1,12669,136124,3,Male,72,2,3,Human Resources,1,Married,10482,2326,0,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Seek,0,1,1,0,0,3,0,1,1,8,1,11-20,4
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Medical,1,12736,136191,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,3,0,0,1,4,1,6-10,2
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Technical Degree,1,12738,136193,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,4,0,0,1,4,1,6-10,2
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Medical,1,12741,136196,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,3,0,0,1,4,1,6-10,2
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Technical Degree,1,12742,136197,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,4,0,0,1,4,1,6-10,2
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Medical,1,12744,136199,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,3,0,0,1,4,1,6-10,2
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Technical Degree,1,12746,136201,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,4,0,0,1,4,1,6-10,2
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Medical,1,12749,136204,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,3,0,0,1,4,1,6-10,2
36,Current employee,Travel_Rarely,1299,Research & Development,27,3,Technical Degree,1,12750,136205,3,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Jora,0,1,0,0,2,4,0,0,1,4,1,6-10,2
36,Current employee,Non-Travel,217,Research & Development,18,4,Life Sciences,1,13102,136557,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,3,1,80,0,18,0,3,11,9,0,9,LinkedIn,0,0,0,0,2,0,0,4,1,5,1,11-20,4
36,Current employee,Non-Travel,217,Research & Development,18,4,Medical,1,13105,136560,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,1,Y,No,20,3,1,80,0,18,0,3,11,9,0,9,LinkedIn,0,0,0,0,2,3,0,4,1,5,1,11-20,4
36,Current employee,Non-Travel,217,Research & Development,18,4,Life Sciences,1,13108,136563,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9,LinkedIn,0,0,0,0,2,0,0,4,1,5,1,11-20,4
