Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,Job Satisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Resigned,TravelFrequency,MaritalStatusNum,OvertimeFlag,DepartmentCode,EducationFieldCode,GenderCode,JobRoleCode,Over18Code,EmployeeSourceCode,Hourly Rate Bracket,Job Satisfaction Bracket
36,217,18,4,1,5819,129274,2,53,2,3,4,9699,7246,7,11,3,1,80,1,16,2,3,13,9,1,12,0,0,1,0,2,3,0,7,1,6,1,1
36,541,3,4,1,5820,129275,1,48,2,3,4,9699,7246,4,11,4,1,80,1,16,2,3,13,9,1,12,0,2,1,0,0,3,0,7,1,6,1,1
36,217,18,4,1,5821,129276,2,53,2,3,4,9699,7246,4,11,4,1,80,1,16,2,3,13,9,1,12,0,0,1,0,2,0,0,7,1,6,1,1
36,541,3,4,1,5822,129277,1,48,2,3,4,9699,7246,4,11,3,1,80,1,16,2,3,13,9,1,12,0,2,1,0,0,0,0,7,1,6,1,1
36,217,18,4,1,5823,129278,2,53,2,3,4,9699,7246,7,11,3,1,80,1,16,2,3,13,9,1,12,0,0,1,0,2,3,0,7,1,6,1,1
36,541,3,4,1,5824,129279,1,48,2,3,4,9699,7246,4,11,3,1,80,1,16,2,3,13,9,1,12,0,2,1,0,0,3,0,7,1,6,1,1
36,217,18,4,1,5825,129280,2,53,2,3,4,9699,7246,4,11,3,1,80,1,16,2,3,13,9,1,12,0,0,1,0,2,0,0,7,1,6,1,1
36,541,3,4,1,5826,129281,1,48,2,3,4,9699,7246,4,11,3,1,80,1,16,2,3,13,9,1,12,0,2,1,0,0,0,0,7,1,6,1,1
36,217,18,4,1,5827,129282,2,53,2,3,4,9699,7246,7,11,3,1,80,1,16,2,3,13,9,1,12,0,0,1,0,2,3,0,7,1,6,1,1
36,329,2,3,1,6099,129554,4,96,3,1,3,2543,11868,4,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,329,2,3,1,6101,129556,4,96,3,1,3,2543,11868,2,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,329,2,3,1,6105,129560,4,96,3,1,3,2543,11868,4,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,329,2,3,1,6106,129561,4,96,3,1,3,2543,11868,2,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,329,2,3,1,6107,129562,4,96,3,1,3,2543,11868,4,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,329,2,3,1,6109,129564,4,96,3,1,3,2543,11868,2,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,329,2,3,1,6113,129568,4,96,3,1,3,2543,11868,4,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,329,2,3,1,6114,129569,4,96,3,1,3,2543,11868,2,13,3,2,80,1,6,3,3,2,2,2,2,0,1,1,0,2,0,1,6,1,1,4,1
36,164,2,2,1,6215,129670,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,3,0,7,1,6,2,1
36,164,2,2,1,6217,129672,2,61,2,3,3,7596,3809,4,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,0,0,7,1,6,2,1
36,164,2,2,1,6221,129676,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,3,0,7,1,6,2,1
36,164,2,2,1,6222,129677,2,61,2,3,3,7596,3809,4,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,0,0,7,1,6,2,1
36,164,2,2,1,6223,129678,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,3,0,7,1,6,2,1
36,164,2,2,1,6225,129680,2,61,2,3,3,7596,3809,4,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,0,0,7,1,6,2,1
36,164,2,2,1,6229,129684,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,3,0,7,1,6,2,1
36,164,2,2,1,6230,129685,2,61,2,3,3,7596,3809,4,13,3,2,80,2,10,2,3,10,9,9,0,0,1,1,0,0,0,0,7,1,6,2,1
36,917,6,4,1,6232,129687,2,54,3,1,4,2285,3427,9,23,3,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,0,0,6,1,4,1,1
36,917,6,4,1,6234,129689,2,54,3,1,4,2285,3427,3,23,3,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,2,0,6,1,4,1,1
36,917,6,4,1,6237,129692,2,54,3,1,4,2285,3427,9,23,4,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,0,0,6,1,4,1,1
36,917,6,4,1,6238,129693,2,54,3,1,4,2285,3427,3,23,4,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,2,0,6,1,4,1,1
36,917,6,4,1,6240,129695,2,54,3,1,4,2285,3427,9,23,3,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,0,0,6,1,4,1,1
36,917,6,4,1,6242,129697,2,54,3,1,4,2285,3427,3,23,3,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,2,0,6,1,4,1,1
36,917,6,4,1,6245,129700,2,54,3,1,4,2285,3427,9,23,4,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,0,0,6,1,4,1,1
36,917,6,4,1,6246,129701,2,54,3,1,4,2285,3427,3,23,4,3,80,0,3,4,3,1,0,0,0,0,1,0,1,2,2,0,6,1,4,1,1
36,429,2,4,1,6610,130065,2,55,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,429,2,4,1,6611,130066,2,55,3,2,3,4556,12932,2,11,4,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,429,2,4,1,6613,130068,2,55,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,429,2,4,1,6614,130069,2,55,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,429,2,4,1,6618,130073,2,55,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,429,2,4,1,6619,130074,2,55,3,2,3,4556,12932,2,11,4,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,429,2,4,1,6621,130076,2,55,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,429,2,4,1,6622,130077,2,55,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,0,1,2,0,2,0,1,6,1,2,1,1
36,635,10,4,1,7104,130559,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,635,10,4,1,7106,130561,2,32,3,3,4,9980,15318,6,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,635,10,4,1,7110,130565,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,635,10,4,1,7111,130566,2,32,3,3,4,9980,15318,6,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,635,10,4,1,7112,130567,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,635,10,4,1,7114,130569,2,32,3,3,4,9980,15318,6,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,635,10,4,1,7118,130573,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,635,10,4,1,7119,130574,2,32,3,3,4,9980,15318,6,14,3,4,80,0,10,3,2,10,3,9,7,0,0,0,0,0,3,0,7,1,6,0,1
36,172,4,4,1,7238,130693,2,57,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,172,4,4,1,7240,130695,2,57,3,2,4,6582,8346,5,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,172,4,4,1,7243,130698,2,57,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,172,4,4,1,7244,130699,2,57,3,2,4,6582,8346,5,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,172,4,4,1,7246,130701,2,57,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,172,4,4,1,7248,130703,2,57,3,2,4,6582,8346,5,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,172,4,4,1,7251,130706,2,57,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,172,4,4,1,7252,130707,2,57,3,2,4,6582,8346,5,13,3,3,80,0,10,2,4,6,5,0,5,0,1,0,1,2,0,0,7,1,1,1,1
36,1157,2,4,1,7790,131245,2,58,3,2,3,9602,3010,4,11,4,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,1157,2,4,1,7792,131247,2,58,3,2,3,9602,3010,4,11,4,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,1157,2,4,1,7793,131248,2,58,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,1157,2,4,1,7794,131249,2,58,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,1157,2,4,1,7797,131252,2,58,3,2,3,9602,3010,4,11,4,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,1157,2,4,1,7799,131254,2,58,3,2,3,9602,3010,4,11,4,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,1157,2,4,1,7800,131255,2,58,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,1157,2,4,1,7801,131256,2,58,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0,0,1,1,1,0,0,0,7,1,6,1,1
36,884,1,4,1,7944,131399,2,59,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,884,1,4,1,7945,131400,2,59,3,1,3,3447,24444,8,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,884,1,4,1,7949,131404,2,59,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,884,1,4,1,7950,131405,2,59,3,1,3,3447,24444,8,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,884,1,4,1,7952,131407,2,59,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,884,1,4,1,7953,131408,2,59,3,1,3,3447,24444,8,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,884,1,4,1,7957,131412,2,59,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,884,1,4,1,7958,131413,2,59,3,1,3,3447,24444,8,11,3,3,80,0,3,2,3,3,2,1,2,0,1,0,0,0,0,0,8,1,3,1,1
36,1302,6,4,1,7976,131431,2,59,3,1,3,2773,12145,0,20,3,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,0,0,6,1,2,1,1
36,1302,6,4,1,7978,131433,2,59,3,1,3,2773,12145,3,20,3,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,2,0,6,1,2,1,1
36,1302,6,4,1,7981,131436,2,59,3,1,3,2773,12145,0,20,4,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,0,0,6,1,2,1,1
36,1302,6,4,1,7982,131437,2,59,3,1,3,2773,12145,3,20,4,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,2,0,6,1,2,1,1
36,1302,6,4,1,7984,131439,2,59,3,1,3,2773,12145,0,20,3,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,0,0,6,1,2,1,1
36,1302,6,4,1,7986,131441,2,59,3,1,3,2773,12145,3,20,3,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,2,0,6,1,2,1,1
36,1302,6,4,1,7989,131444,2,59,3,1,3,2773,12145,0,20,4,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,0,0,6,1,2,1,1
36,1302,6,4,1,7990,131445,2,59,3,1,3,2773,12145,3,20,4,4,80,0,3,3,3,2,2,2,2,0,2,1,0,2,2,0,6,1,2,1,1
36,559,12,4,1,8056,131511,2,59,3,1,4,2691,7660,1,12,4,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,0,0,6,1,1,1,1
36,559,12,4,1,8058,131513,2,59,3,1,4,2691,7660,3,12,3,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,3,0,6,1,1,1,1
36,559,12,4,1,8061,131516,2,59,3,1,4,2691,7660,1,12,3,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,0,0,6,1,1,1,1
36,559,12,4,1,8062,131517,2,59,3,1,4,2691,7660,3,12,3,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,3,0,6,1,1,1,1
36,559,12,4,1,8064,131519,2,59,3,1,4,2691,7660,1,12,4,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,0,0,6,1,1,1,1
36,559,12,4,1,8066,131521,2,59,3,1,4,2691,7660,3,12,3,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,3,0,6,1,1,1,1
36,559,12,4,1,8069,131524,2,59,3,1,4,2691,7660,1,12,3,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,0,0,6,1,1,1,1
36,559,12,4,1,8070,131525,2,59,3,1,4,2691,7660,3,12,3,4,80,1,10,4,2,10,9,8,8,0,1,1,0,2,3,0,6,1,1,1,1
36,913,9,2,1,8182,131637,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,913,9,2,1,8184,131639,2,48,2,2,2,8847,13934,1,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,913,9,2,1,8186,131641,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,913,9,2,1,8187,131642,2,48,2,2,2,8847,13934,1,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,913,9,2,1,8190,131645,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,913,9,2,1,8192,131647,2,48,2,2,2,8847,13934,1,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,913,9,2,1,8194,131649,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,913,9,2,1,8195,131650,2,48,2,2,2,8847,13934,1,11,3,3,80,1,13,2,3,3,2,0,2,0,1,2,1,2,3,0,4,1,4,1,0
36,711,5,4,1,8215,131670,2,59,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,711,5,4,1,8216,131671,2,59,3,1,3,1009,26999,3,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,711,5,4,1,8220,131675,2,59,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,711,5,4,1,8221,131676,2,59,3,1,3,1009,26999,3,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,711,5,4,1,8223,131678,2,59,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,711,5,4,1,8224,131679,2,59,3,1,3,1009,26999,3,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,711,5,4,1,8228,131683,2,59,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,711,5,4,1,8229,131684,2,59,3,1,3,1009,26999,3,11,3,4,80,0,1,5,3,1,0,1,1,0,1,0,1,2,0,0,6,1,4,1,1
36,311,7,3,1,8279,131734,2,59,4,2,2,4851,15678,0,22,3,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,0,0,7,1,0,1,0
36,311,7,3,1,8280,131735,2,59,4,2,2,4851,15678,5,22,3,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,2,0,7,1,0,1,0
36,311,7,3,1,8284,131739,2,59,4,2,2,4851,15678,0,22,4,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,0,0,7,1,0,1,0
36,311,7,3,1,8285,131740,2,59,4,2,2,4851,15678,5,22,4,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,2,0,7,1,0,1,0
36,311,7,3,1,8287,131742,2,59,4,2,2,4851,15678,0,22,3,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,0,0,7,1,0,1,0
36,311,7,3,1,8288,131743,2,59,4,2,2,4851,15678,5,22,3,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,2,0,7,1,0,1,0
36,311,7,3,1,8292,131747,2,59,4,2,2,4851,15678,0,22,4,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,0,0,7,1,0,1,0
36,311,7,3,1,8293,131748,2,59,4,2,2,4851,15678,5,22,4,3,80,1,4,4,3,3,2,1,2,0,1,1,0,2,2,0,7,1,0,1,0
36,1040,3,2,1,8311,131766,2,60,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1040,3,2,1,8313,131768,2,60,1,1,4,2720,18959,3,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1040,3,2,1,8316,131771,2,60,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1040,3,2,1,8317,131772,2,60,1,1,4,2720,18959,3,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1040,3,2,1,8319,131774,2,60,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1040,3,2,1,8321,131776,2,60,1,1,4,2720,18959,3,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1040,3,2,1,8324,131779,2,60,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1040,3,2,1,8325,131780,2,60,1,1,4,2720,18959,3,18,3,4,80,1,10,5,3,10,7,2,8,0,1,2,0,2,0,0,6,1,1,1,1
36,1351,26,4,1,8459,131914,2,60,3,2,3,6796,23452,3,14,3,1,80,1,18,4,3,4,3,1,3,0,1,1,1,2,0,0,7,1,0,1,1
36,1351,26,4,1,8462,131917,2,60,3,2,3,6796,23452,3,14,3,1,80,1,18,4,3,4,3,1,3,0,1,1,1,2,0,0,7,1,0,1,1
36,1351,26,4,1,8463,131918,2,60,3,2,3,6796,23452,8,14,3,1,80,1,18,4,3,4,3,1,3,0,1,1,1,2,4,0,7,1,0,1,1
36,1351,26,4,1,8469,131924,2,60,3,2,3,6796,23452,3,14,3,1,80,1,18,4,3,4,3,1,3,0,1,1,1,2,0,0,7,1,0,1,1
36,1351,26,4,1,8471,131926,2,60,3,2,3,6796,23452,8,14,3,1,80,1,18,4,3,4,3,1,3,0,1,1,1,2,4,0,7,1,0,1,1
36,1351,26,4,1,8472,131927,2,60,3,2,3,6796,23452,3,14,3,1,80,1,18,4,3,4,3,1,3,0,1,1,1,2,0,0,7,1,0,1,1
36,1351,26,4,1,8473,131928,2,60,3,2,3,6796,23452,8,14,3,1,80,1,18,4,3,4,3,1,3,0,1,1,1,2,4,0,7,1,0,1,1
36,530,2,4,1,8567,132022,2,60,4,4,3,14814,13514,3,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,530,2,4,1,8568,132023,2,60,4,4,3,14814,13514,1,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,530,2,4,1,8570,132025,2,60,4,4,3,14814,13514,3,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,530,2,4,1,8571,132026,2,60,4,4,3,14814,13514,1,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,530,2,4,1,8577,132032,2,60,4,4,3,14814,13514,3,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,530,2,4,1,8578,132033,2,60,4,4,3,14814,13514,1,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,530,2,4,1,8580,132035,2,60,4,4,3,14814,13514,3,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,530,2,4,1,8581,132036,2,60,4,4,3,14814,13514,1,19,3,3,80,0,32,3,3,5,1,1,3,0,1,1,0,0,0,0,5,1,6,1,1
36,427,8,3,1,8691,132146,1,63,4,3,1,11713,20335,9,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,0,1,5,1,4,2,0
36,427,8,3,1,8693,132148,1,63,4,3,1,11713,20335,2,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,2,1,5,1,4,2,0
36,427,8,3,1,8697,132152,1,63,4,3,1,11713,20335,9,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,0,1,5,1,4,2,0
36,427,8,3,1,8698,132153,1,63,4,3,1,11713,20335,2,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,2,1,5,1,4,2,0
36,427,8,3,1,8699,132154,1,63,4,3,1,11713,20335,9,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,0,1,5,1,4,2,0
36,427,8,3,1,8700,132155,1,63,4,3,1,11713,20335,1,15,3,1,80,0,1,2,3,1,0,0,0,0,0,1,1,2,0,1,5,1,6,2,0
36,427,8,3,1,8701,132156,1,63,4,3,1,11713,20335,1,11,4,1,80,2,7,3,3,7,7,0,7,0,0,1,0,2,0,1,5,1,6,2,0
36,427,8,3,1,8703,132158,1,63,4,3,1,11713,20335,2,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,2,1,5,1,4,2,0
36,427,8,3,1,8707,132162,1,63,4,3,1,11713,20335,9,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,0,1,5,1,4,2,0
36,427,8,3,1,8708,132163,1,63,4,3,1,11713,20335,2,14,3,1,80,1,10,2,3,8,7,0,5,0,0,1,0,2,2,1,5,1,4,2,0
36,1383,10,3,1,8919,132374,2,61,3,1,2,2297,17967,1,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,0,0,8,1,3,2,0
36,1383,10,3,1,8921,132376,2,61,3,1,2,2297,17967,9,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,3,0,8,1,3,2,0
36,1383,10,3,1,8924,132379,2,61,3,1,2,2297,17967,1,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,0,0,8,1,3,2,0
36,1383,10,3,1,8925,132380,2,61,3,1,2,2297,17967,9,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,3,0,8,1,3,2,0
36,1383,10,3,1,8927,132382,2,61,3,1,2,2297,17967,1,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,0,0,8,1,3,2,0
36,1383,10,3,1,8929,132384,2,61,3,1,2,2297,17967,9,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,3,0,8,1,3,2,0
36,1383,10,3,1,8932,132387,2,61,3,1,2,2297,17967,1,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,0,0,8,1,3,2,0
36,1383,10,3,1,8933,132388,2,61,3,1,2,2297,17967,9,14,3,4,80,2,2,2,3,2,2,2,2,0,1,2,0,2,3,0,8,1,3,2,0
36,1434,8,4,1,9143,132598,1,76,2,3,1,7587,14229,1,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,0,0,7,1,1,3,0
36,1434,8,4,1,9146,132601,1,76,2,3,1,7587,14229,6,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,2,0,7,1,1,3,0
36,1434,8,4,1,9147,132602,1,76,2,3,1,7587,14229,1,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,0,0,7,1,1,3,0
36,1434,8,4,1,9148,132603,1,76,2,3,1,7587,14229,6,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,2,0,7,1,1,3,0
36,1434,8,4,1,9151,132606,1,76,2,3,1,7587,14229,1,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,0,0,7,1,1,3,0
36,1434,8,4,1,9154,132609,1,76,2,3,1,7587,14229,6,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,2,0,7,1,1,3,0
36,1434,8,4,1,9155,132610,1,76,2,3,1,7587,14229,1,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,0,0,7,1,1,3,0
36,1434,8,4,1,9156,132611,1,76,2,3,1,7587,14229,6,15,3,2,80,0,10,1,3,10,7,0,9,0,0,0,0,0,2,0,7,1,1,3,0
36,676,1,3,1,9524,132979,3,35,3,2,2,5228,23361,0,15,3,1,80,1,10,2,3,9,7,0,5,0,1,1,0,2,5,1,4,1,1,0,0
36,676,1,3,1,9526,132981,3,35,3,2,2,5228,23361,1,15,3,1,80,1,10,2,3,9,7,0,5,0,1,1,0,2,0,1,4,1,1,0,0
36,676,1,3,1,9530,132985,3,35,3,2,2,5228,23361,0,15,3,1,80,1,10,2,3,9,7,0,5,0,1,1,0,2,5,1,4,1,1,0,0
36,676,1,3,1,9531,132986,3,35,3,2,2,5228,23361,1,15,3,1,80,1,10,2,3,9,7,0,5,0,1,1,0,2,0,1,4,1,1,0,0
